Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
12,wellerfuneralhome.com/2010/04/jack-dudley-barnston/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
13,wellingtonstpost.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
14,wellsbloomfield.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
15,wellservicingmagazine.com/personality-profile-jim-patterson,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
16,welmo.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
17,INVISIONPLUS.NET,"GoDaddy.com, LLC",2003-12-25,2025-12-25,"GAIL.NS.CLOUDFLARE.COM, JEREMY.NS.CLOUDFLARE.COM",
18,welovemontreal.acnrep.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
19,weltonoptometry.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
20,wemf.com/artists/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
21,wenatcheehomesearch.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
22,wendymatthews.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
23,wendymoore.org/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
24,wendyquirk.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
25,WENDYRALPH.COM,"GoDaddy.com, LLC",2008-10-08,2026-10-08,"NS1.BLUEHOST.COM, NS2.BLUEHOST.COM",
26,wendyreynoldsat.com/career.php,N/A,N/A,N/A,N/A,"No match for ""WENDYREYNOLDSAT.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
27,WEPARTYPATRIOTS.COM,NAMECHEAP INC,2010-02-20,2025-02-20,"DEREK.NS.CLOUDFLARE.COM, SONIA.NS.CLOUDFLARE.COM",
28,werebucked.com/2011/11/22/drew-gooden-hosts-charity-game-for-foundation/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
29,werelate.org,"GoDaddy.com, LLC",2004-02-13,2025-02-13,"ns0.dnsmadeeasy.com, ns1.dnsmadeeasy.com, ns2.dnsmadeeasy.com, ns3.dnsmadeeasy.com, ns4.dnsmadeeasy.com",
30,NNU.EDU,N/A,1999-06-18,2027-07-31,N/A,
31,WESLEYANARGUS.COM,"GoDaddy.com, LLC",2005-01-11,2028-01-11,"NS1.LINODE.COM, NS2.LINODE.COM",
32,WEST-ISLAND-TREE.COM,1API GmbH,2009-06-09,2025-06-09,"NS1.WEB-DNS1.COM, NS2.WEB-DNS1.COM, NS3.WEB-DNS1.COM, ns1.web-dns1.com 172.64.52.129, ns2.web-dns1.com 172.64.52.244, ns3.web-dns1.com 172.64.52.62",
33,west-long-branch-nj-limousine.com/,N/A,N/A,N/A,N/A,"No match for ""WEST-LONG-BRANCH-NJ-LIMOUSINE.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
34,westcatholic.org,"GoDaddy.com, LLC",1998-05-06,2025-05-05,"ns43.domaincontrol.com, ns44.domaincontrol.com",
35,westchesterairportcarrental.com/,N/A,N/A,N/A,N/A,"No match for ""WESTCHESTERAIRPORTCARRENTAL.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
36,westcoastretreats.org/,N/A,N/A,N/A,N/A,"Domain not found.
>>> Last update of WHOIS database: 2024-12-08T23:06:22Z <<<

Terms of Use: Access to Public Interest Registry WHOIS information is provided to assist persons in determining the contents of a domain name registration record in the Public Interest Registry registry database. The data in this record is provided by Public Interest Registry for informational purposes only, and Public Interest Registry does not guarantee its accuracy. This service is intended only for query-based access. You agree that you will use this data only for lawful purposes and that, under no circumstances will you use this data to (a) allow, enable, or otherwise support the transmission by e-mail, telephone, or facsimile of mass unsolicited, commercial advertising or solicitations to entities other than the data recipient's own existing customers; or (b) enable high volume, automated, electronic processes that send queries or data to the systems of Registry Operator, a Registrar, or Identity Digital except as reasonably necessary to register domain names or modify existing registrations. All rights reserved. Public Interest Registry reserves the right to modify these terms at any time. By submitting this query, you agree to abide by this policy.  The Registrar of Record identified in this output may have an RDDS service that can be queried for additional information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
"
37,WESTCOTTANDMAPES.COM,Tucows Domains Inc.,2006-05-18,2025-05-18,"NS1.TURBIFY.COM, NS2.TURBIFY.COM",
38,westcotthomes.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
39,westendbank.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
40,westendtravels.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
41,western-geo.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
42,westernairbahamas.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
43,westernamericanindianart.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
44,westernautobodyinc.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
45,westernautocreditedmonton.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
46,WESTERNAUTOINDIA.COM,"GoDaddy.com, LLC",1999-09-24,2025-09-24,"NS1.NEXUS4WEB.COM, NS2.NEXUS4WEB.COM",
47,westernautolk.com/,N/A,N/A,N/A,N/A,"No match for ""WESTERNAUTOLK.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
48,westernautoplaza.net/,N/A,N/A,N/A,N/A,"No match for ""WESTERNAUTOPLAZA.NET"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
49,WESTERNAUTORECYCLING.COM,"TurnCommerce, Inc. DBA NameBright.com",2019-10-23,2024-10-23,"NS1.NAMEBRIGHTDNS.COM, NS2.NAMEBRIGHTDNS.COM",
50,WESTERNAVENUESTUDIOS.COM,"Wild West Domains, LLC",2005-05-24,2025-05-24,"NS1.MEDIATEMPLE.NET, NS2.MEDIATEMPLE.NET",
51,westernaviators.com/,N/A,N/A,N/A,N/A,"No match for ""WESTERNAVIATORS.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
52,WESTERNCANADAEXPRESS.COM,Tucows Domains Inc.,1999-09-18,2025-09-18,"DNS1.MTS.NET, DNS2.MTS.NET",
53,westernfarmpress.com/agriculture-works-clear-air-volatile-organic-compounds-regulations,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
54,westernhealth.nl.ca,Bell Canada,2005-05-18,2025-05-18,"dns1.aliantwebhosting.net, dns2.aliantwebhosting.net",
55,westernregionaljail.info/?pageno=220,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
56,westernreservepublicmedia.org,"Wild West Domains, LLC",2006-10-23,2025-10-23,"ns51.domaincontrol.com, ns52.domaincontrol.com",
57,westerntireandauto.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
58,westerntrux.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
59,WESTERNUNIONRETIREES.COM,"Wild West Domains, LLC",2004-05-04,2025-05-04,"NS73.DOMAINCONTROL.COM, NS74.DOMAINCONTROL.COM",
60,westfieldcomics.com/blog/interviews-and-columns/interview-bruce-canwell-on-idws-archie-classic-newspaper-comics/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
61,westfieldnj.com/stpauls/dayschool.htm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
62,westhamptonbeachfd.org/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
63,westhawaiitoday.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
64,westisland-ma.com/,N/A,N/A,N/A,N/A,"No match for ""WESTISLAND-MA.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
65,westislandexpress.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
66,westislandgazette.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
67,westislandkids.com/info/index.php/summer-activities-for-kids-families/montreal-area-beaches/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
68,westkentucky.kctcs.edu/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
69,westkentuckystar.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
70,westlakehighschoolfootball.com/aboutus/vcoaches.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
71,westlongbranch.org/faq/faq-police.php,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
72,westmichiganflyfishing.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
73,westmichigantrails.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
74,westminstercollege.edu/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
75,westminstermarion.com/church/information.cfm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
76,westmont88.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
77,westmountrugby.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
78,westmountwatch.org/contact/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
79,westonatt.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
80,westoverhallhotel.com/site/history,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
81,westpinesunited.org/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
82,westpointiowa.com/mayorcouncil/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
83,westporters.com/school.php?cat=bedford_jhs,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
84,westsounds.com/arashi/all_the_best!_1999-2009/mp3/2708460,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
85,westtennesseecareers.org/contact.php,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
86,wethotamericansummer.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
87,wetpixel.com/i.php/full/inon-d-2000-s-ttl-official-explanation/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
88,wetunicorns.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
89,WETZELCHRONICLE.COM,"GoDaddy.com, LLC",2000-02-17,2025-02-17,"NS-1382.AWSDNS-44.ORG, NS-1855.AWSDNS-39.CO.UK, NS-190.AWSDNS-23.COM, NS-836.AWSDNS-40.NET",
90,WEWANTORGANICFOOD.COM,"GoDaddy.com, LLC",2007-06-09,2025-06-09,"NS17.DOMAINCONTROL.COM, NS18.DOMAINCONTROL.COM",
91,wewillrockyouqueen.com/,N/A,N/A,N/A,N/A,"No match for ""WEWILLROCKYOUQUEEN.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
92,WEXFORDBUS.COM,Protocol Internet Technology Limited t/a Hosting Ireland,2007-05-18,2025-05-18,"NS1.SITEGROUND.NET, NS2.SITEGROUND.NET",
93,WFCC.NET,"GoDaddy.com, LLC",2003-03-18,2025-03-18,"NS1.AFTERNIC.COM, NS2.AFTERNIC.COM, VERIFICATION-KQNR5HT7Z8PNVUELK6T645.NS101.VERIFY.HN",
94,WFLS.COM,"GoDaddy.com, LLC",1996-11-21,2025-11-20,"DARWIN.NS.CLOUDFLARE.COM, LINDA.NS.CLOUDFLARE.COM",
95,merlot.org,"Network Solutions, LLC",1999-10-19,2025-10-19,"ns-1206.awsdns-22.org, ns-1581.awsdns-05.co.uk, ns-443.awsdns-55.com, ns-995.awsdns-60.net",
96,whalezine.com/,N/A,N/A,N/A,N/A,"No match for ""WHALEZINE.COM"".
>>> Last update of whois database: 2024-12-08T23:06:12Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
97,what-the-hall.info/index.shtml?wood,N/A,N/A,N/A,N/A,
98,what-when-how.com/new-jersey/camden-county-to-camp-kilmer-new-jersey/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
99,WHATABOUTCLIENTS.COM,"GoDaddy.com, LLC",2005-05-10,2025-05-10,"NS1.SHARED-220.MCO2.HOSTDIME.COM, NS2.SHARED-220.MCO2.HOSTDIME.COM",
100,whatbabieswant.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
101,WHATCULTURE.COM,Lexsynergy Limited,2011-06-22,2025-06-22,"NS-1129.AWSDNS-13.ORG, NS-2019.AWSDNS-60.CO.UK, NS-447.AWSDNS-55.COM, NS-996.AWSDNS-60.NET",
102,WHATIFSPORTS.COM,NAMECHEAP INC,1999-12-13,2026-12-13,"CLYDE.NS.CLOUDFLARE.COM, LEAH.NS.CLOUDFLARE.COM",
103,whatisantioxidant.org/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
104,whatiskeflex.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
105,whatreallyhappened.com/rancho/crash/twa/twa,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
106,whats2knowtoday.com/kansas-city/second-annual-conference-for-catholic-tradition-to-be-hosted-by-angelus-press-in-kansas-city-missouri/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
107,whatshappeningbaltimore.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
