Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
25,visiongroup21.eu,"Webglobe, s.r.o.",N/A,N/A,"s, h, i, n, z, o, n, ., b, l, u, e, b, o, a, r, d, ., c, z, 
,  ,  ,  ,  ,  ,  ,  ,  , n, s, 2, ., b, l, u, e, b, o, a, r, d, ., c, z, 
, 
, P, l, e, a, s, e,  , v, i, s, i, t,  , w, w, w, ., e, u, r, i, d, ., e, u,  , f, o, r,  , m, o, r, e,  , i, n, f, o, .",
26,visionhireltd.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
27,visionindiaexpo.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
28,visionittechinc.ml,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
29,vision-net.nl,Xynta Hosting B.V.,1998-03-23,N/A,", Creation, Updated, fallback-dhs.srvnl.nl, mvm-sbr1.srvnl.nl",
30,visiononemarketing.net,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
31,visiosoft-demo.be,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
32,visitbalbriggan.ie,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
33,visitceyloan.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
34,visitottawakansas.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
35,visourcing.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
36,visperresources.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
37,visserboulevard.top,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
38,vissingapcommissn.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
39,vissiospizzeria.pe,N/A,N/A,N/A,N/A,
40,vistaalegre.cl,NIC Chile,2014-10-28 21:13:43 CLST,2026-10-28 21:13:43 CLST,"ns1.randami.cl, ns2.randami.cl",
41,vistablanca.info,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
42,vistadoc.net,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
43,visualalliancemedia.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
44,visualcreativeness.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
45,visual-homes.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
46,visualnetsimon.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
47,visualogica.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
48,viswafashion.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
49,viswavsp.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
50,vitalbeautycare.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
51,vitalik.cf,N/A,N/A,N/A,N/A,
52,VITALINA.NET,PDR Ltd. d/b/a PublicDomainRegistry.com,2007-09-24,2025-09-24,"NS1.R53.COM.UA, NS2.R53.COM.UA, NS3.R53.COM.UA",
53,vitalym-loja.com,N/A,N/A,N/A,N/A,"No match for ""VITALYM-LOJA.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
54,LEVEL0HELP.COM,"GoDaddy.com, LLC",1999-10-28,2025-10-28,"PDNS11.DOMAINCONTROL.COM, PDNS12.DOMAINCONTROL.COM",
55,vitamale.id,PT Registrasi Nama Domain,2020-11-08,2025-11-08,"ns1n815.extrainfra.com, ns2n815.extrainfra.com",
56,vitamincupboard.com,N/A,N/A,N/A,N/A,"No match for ""VITAMINCUPBOARD.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
57,vitamindchamatkar.com,N/A,N/A,N/A,N/A,"No match for ""VITAMINDCHAMATKAR.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
58,vitaminshive.com,N/A,N/A,N/A,N/A,"No match for ""VITAMINSHIVE.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
59,vitamintale.com,N/A,N/A,N/A,N/A,"No match for ""VITAMINTALE.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
60,vitapointe.net,N/A,N/A,N/A,N/A,"No match for ""VITAPOINTE.NET"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
61,vitazana.com,N/A,N/A,N/A,N/A,"No match for ""VITAZANA.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
62,vita-zlaki.ru,N/A,N/A,N/A,N/A,"% TCI Whois Service. Terms of use:
% https://tcinet.ru/documents/whois_ru_rf.pdf (in Russian)
% https://tcinet.ru/documents/whois_su.pdf (in Russian)

No entries found for the selected source(s).

Last updated on 2024-12-08T22:13:01Z

"
63,vitekvirtualsolutions.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
64,VITEX-CARBON.RU,REGRU-RU,2014-09-09,2025-09-09,"ns1.timeweb.ru., ns2.timeweb.ru., ns3.timeweb.org., ns4.timeweb.org.",
65,vitezzatour.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
66,VITINHPHUOCLOC.COM,"GMO INTERNET, INC.",2023-03-28,2025-03-28,"NS-A1.TENTEN.VN, NS-A2.TENTEN.VN, NS-A3.TENTEN.VN",
67,vitinhtruongphuc.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
68,vitoffice365.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
69,vitskaiz.tk,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
70,VITYAZ-SCHOOL.RU,RU-CENTER-RU,2001-05-31,2025-06-01,"ns3-l2.nic.ru., ns4-cloud.nic.ru., ns4-l2.nic.ru., ns8-cloud.nic.ru., ns8-l2.nic.ru.",
71,vitzan.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
72,vivachistyle.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
73,vivacomoafiliado.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
74,vivakeando.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
75,vivaparaelas.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
76,vivata.de,N/A,N/A,N/A,"ns1.your-server.de, ns3.second-ns.de, ns.second-ns.com",
77,viveseguro.ec,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
78,vivesuprym.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
79,vivianabusinessschool.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
80,vivianecclefield.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
81,vivid-india.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
82,vividmarketinganddesign.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
83,viviendoeninspiracion.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
84,vivimedlabs.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
85,vivirpropiedades.cl,NIC Chile,2021-12-22 22:10:56 CLST,2024-12-22 22:10:56 CLST,N/A,
86,vivobuzz.com,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
87,vivodorcia.xyz,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
88,vivopay.ru,N/A,N/A,N/A,N/A,"% TCI Whois Service. Terms of use:
% https://tcinet.ru/documents/whois_ru_rf.pdf (in Russian)
% https://tcinet.ru/documents/whois_su.pdf (in Russian)

No entries found for the selected source(s).

Last updated on 2024-12-08T22:13:01Z

"
89,viwinvietnam.com,N/A,N/A,N/A,N/A,"No match for ""VIWINVIETNAM.COM"".
>>> Last update of whois database: 2024-12-08T22:15:09Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
